0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
3288.6533343158126,3028.9430590569636,2163.7782087333253,1896.693533436043,4110.635807152211,3949.246427299722,3078.735193417989,2480.391754702844,2145.1271706219395,4636.050278973985,23895.236235185606,6045.041947319517,2908.6594572693566,3253.3196692988413,4938.719266192659,1608.448282375498,985.5156857892873,1569.164538140134,1579.133970069262,1591.1568530819868,7729.8234389190075,2807.0224908814826,2082.994263750852,2845.9902096129567,4538.1758900302975,0
4217.392481049578,2493.8317216269493,1748.7985715755838,3347.423294459336,4723.735891247657,4549.345173694021,2759.7592478408806,1651.4802567453307,3389.863893824891,5194.232804923158,3640.012473799165,3186.405960348756,2196.479127438769,3281.7353471699366,6120.8004546220445,1246.7060576413296,1347.6293806644135,1097.401123810628,1162.0979183896918,1639.7665477767066,3782.7982526095398,2885.3621666293307,1971.4408713045282,3322.3989483749306,5516.264591938461,0
1936.83650365279,1122.4354438041764,1210.0501161464304,1886.0929742336727,3051.8009869610623,1646.7594828754204,1321.0408716996612,1400.021192489445,2145.614088927611,3082.569630695613,3802.5540167317504,2112.912514582122,1671.2062181971974,1859.5162880037976,4692.983757734759,880.750600915501,573.8649228683296,703.6671147545355,1145.7206466579069,1496.7227522225462,2053.241635828772,1517.6280468662765,1263.3095364092583,1829.1505159854582,3265.426001672018,0
4126.758559087477,3155.566028391908,1856.8073211398028,1787.8365406279856,3296.183640201343,4898.292087090078,3004.4295091984595,1979.1860365267994,1791.131150996393,2969.365792223324,5127.243719253664,2044.7925967261108,1860.0528269886468,2810.2176269186702,5462.66393023368,1410.378068114907,986.9971386903574,1113.961864940117,1201.591974674992,1260.7596934705978,3125.744640149009,2579.920796557437,1671.0329887085277,2052.284274821943,2960.2547494880305,0
4171.896074125621,3937.0489237431852,1976.7403095292507,2400.607097795644,3433.450956962022,4073.695687327375,3904.117081234427,2026.6710453924932,2477.394264329,3993.2647090948376,16500.702387123485,4819.8765014588735,1884.1194265790668,2487.3944343400276,5672.140419559683,1174.120126269181,1682.4554948810985,1168.3629950644338,1322.368701754516,1358.7759111880814,6550.338005358955,3739.7169281911983,1778.1385972459768,2336.4539454845176,3900.569629934314,1
3061.4304816152653,2927.477583847816,2120.4447800881,2688.906954857372,3898.315861978948,6060.340941688366,3230.299972844444,1828.2874851498173,2927.942454033231,3936.2861993556794,24606.39602574519,8586.688059893842,4156.011982527848,3856.7963699006173,4868.520371341738,1408.9263605125407,1189.8386535856648,1163.6610472619022,1231.3058223747676,1453.4026430454471,7307.526157339815,4087.8268483248075,3618.6777730089625,3114.404880892266,3690.5036487063985,0
3379.2872950097976,2425.1534593897395,1930.8571447115646,2872.484557881928,4687.5750626962945,3920.4693375421743,2671.708726858697,1957.4063548195497,2689.882118843121,5007.481347875501,3801.875358142516,2293.4548080797817,1947.8915661712522,2650.9717497747797,5170.065968824451,1245.8300611874506,1224.4211348456288,525.7266964968215,1099.4403676974182,1467.8779897457002,3296.4723639107888,2527.3695563227748,2285.63963559656,2590.244901719379,5388.311489283945,1
3632.928999462278,3268.660300923016,1930.6202192127143,2254.3602813000725,6216.681040403248,4247.300168913277,3094.7147973636047,2089.824424198927,2475.588420637223,6727.54121081801,18023.178603137643,9480.38116362731,3863.409639205716,3799.682302773915,7299.288058895313,1185.4297710196684,1027.7300021885244,612.4562148316135,1404.0236570676857,1878.6927561420327,6283.009920352506,4192.563946441408,2229.6768145827773,2720.5685596150324,7097.282143047052,1
3251.848238013183,1718.590952178992,1483.0220060008733,2205.66883143302,2931.4780030157012,4728.193069035399,1744.3227727962615,1248.9458651695666,3142.949772124409,3021.1723494402754,32203.480159781677,11704.055364490188,5157.420151013084,5231.250523307211,6220.281764134101,851.3951330235698,1027.208783481822,1055.2929260155609,1602.447027782052,1386.2722317152354,9957.515715367017,4062.664681280543,1832.1396113740966,2763.0521843350334,3439.544390323344,0
3828.3158983508283,4683.555030926718,3670.1966529275146,2667.667188675768,3172.159243138744,5678.269422858662,4898.915843060158,3849.574358581334,2779.2432117094454,3251.2699914191753,19893.58988173906,6517.6308887089,3163.7304153392834,2999.5812587439814,4535.070521717656,1754.913805425994,2314.813598005584,964.4315322613601,1798.0693930471173,1349.6796482487446,5092.007932205976,4035.1499285584086,2898.471288800441,2508.1054173926004,2892.9295802644538,0
787.1522346997392,1054.5979723833116,723.712927637754,1272.3109722689978,1896.6701065175214,1005.2679527628768,1145.6761913542534,848.1431196700689,1382.2295828141366,2172.2359383187963,2650.6339023165365,1603.9362042974035,1037.638198530555,1961.5481811971558,3196.2510583563353,850.6091706139366,588.2065895132137,637.3862694285508,1164.1524667460033,1168.0393872642885,1603.7815675932466,1298.2817716516026,954.4264279250119,2102.2995361541143,2705.743603515747,1
4100.937415540905,2084.288684237088,1443.7452318769742,2049.3694143997445,3064.899044631861,6407.332006126506,1983.9842574481215,1392.2964480725645,2516.0017681435033,3309.301781581709,26842.212770997357,11226.942599772021,5703.757153328244,6163.830383296012,5360.351837948963,1312.0347272517179,701.4257581172565,664.8412345395295,1364.64767739156,1340.57920569466,7871.536201959779,4017.577384038967,1864.7898029910666,2118.5630100776084,3407.7244615397885,0
3542.6636118508604,2345.886656339382,1408.2745110437197,2985.8819148601187,5267.059576865982,4443.357186300842,2804.8355219147106,1658.8024270653104,3177.950456901365,5449.698141095237,35505.965226377935,15822.048567951239,7028.1098075401105,6929.291899144208,9080.95096566469,1115.167806543407,745.0972491772827,1157.8870203613365,1528.0020531759646,2999.5887357546426,11091.830596038868,5079.902331598011,2488.8176933115437,3308.4042926521706,5892.513722378381,0
4612.290319451236,2008.9430873054318,1540.1990822908422,2620.260472172433,3251.06772658223,3219.826304237671,2370.4764979710067,1680.1854492135697,2142.778816703073,3015.9980804504703,31255.95551060625,11707.78857188299,4213.2632755791765,6538.480065567037,5868.886752411477,912.2546699522719,1136.7394314719652,749.7836404120096,1274.606017883172,1129.2305243045043,10896.621086531086,3759.9130813598467,1821.1472681829018,3549.0574100737053,3569.550399685829,0
4602.961932353835,3683.146662053715,2641.216223992006,2387.1897101485106,3345.858709172668,5063.925075098599,4531.00240274137,2759.0514178679164,2937.934570626635,3381.145224656758,15369.189231158001,6509.2389544026455,2377.4009436089455,3877.5480332475026,3906.412989193155,1385.592148114778,2339.174399470451,1447.5154988338008,2218.4707064039426,1507.7132473011604,4906.21401653035,3484.447572221673,2310.973599185076,2735.9365488403087,2767.344627791462,0
3231.997259767122,1669.780510645085,1394.6402781303482,2258.73981924577,4113.009787546783,4700.1630779730785,2147.966625768844,1739.5177740928505,2379.3879697029474,4272.389754013388,23079.389315777746,7771.918789432769,5237.525328127527,5426.692269152305,7151.702258871278,1536.591156489642,814.6890407564175,988.2131970241367,1304.2182496822043,1749.9911038701493,6208.716385913311,3063.579671657111,2270.1165269466396,2999.21945372925,4995.917333255651,0
4246.992335215638,3495.255183251104,1297.4587609813493,3221.162396431183,3707.7497482614085,5464.312838129902,2823.2711574173845,1480.9643953640605,2810.4007651033635,3115.7875783195163,24612.74748230802,7895.500389035838,4135.763289794896,5780.529664882353,6195.904581121379,1717.999707937239,1009.2142438427363,823.0021691871704,2125.1617042297116,3169.810410602864,7187.57251277571,3185.7524139078696,1793.100655526033,3688.8757167046706,4346.142167135929,1
5483.3976223493,2696.1016176506037,1659.2428335638112,2191.531882709332,3915.1884595428714,3897.2556205078477,2231.3047298009437,1714.2759905150547,2428.9364510396713,4154.99612811738,25223.42956444567,11734.496427087664,3534.8413499587155,3551.871986007278,6039.163436212841,1112.2426589660668,1628.747776232344,752.3319695875465,1227.639658643195,1507.5878935298695,10049.999947668639,4320.231754507022,1798.293239043902,2540.199766395536,4499.800852222763,1
3090.7641493164588,2571.026106226274,1582.074267755801,1535.081775815415,2611.007756665532,3387.205525857603,2593.7631710618884,1578.4378018840398,1735.397129478484,2861.3370533663633,21925.079833811968,8004.514219889092,3695.4750295851886,3748.720666464689,4840.013518550627,1553.516887899049,798.9983165610217,1240.9222195355378,1481.1663082982298,1068.845835299149,6982.292026399187,3393.85646074646,1938.6780160910946,2248.142861747363,3187.624872515142,0
3860.6887332172537,2575.230481398803,2259.359527595909,2284.5541081715037,3256.6117798099212,3812.703597701805,2571.952249304498,1989.3598586965713,2752.4666310764974,3210.0169420262428,20272.890500276808,9606.013030892645,5164.486781592539,4614.9585644428735,2927.267209576075,1271.8803650871305,1588.2534570018522,1192.4787254666178,1499.5638310881106,1328.7343654823574,6374.2199407760645,3719.2594422720517,3118.3823087064407,2375.8949957235573,2648.774429241764,0
2876.5203349399544,1992.281721327713,1290.596935736746,1961.1812083156267,3402.848570108335,5093.107600835111,3545.2156338399323,2293.6153743732857,2175.3146947848113,3403.8377767604466,20699.87469133975,10094.009435926435,5462.783366476092,4858.694332273117,6719.929934093793,1037.2842896057984,1262.2787502710555,984.0708390770528,935.3535798745249,1389.108316307046,5993.618418221696,2828.1076518850296,1533.4070353863426,2464.4079868425247,3642.1063615939643,1
13076.474802730516,6839.622015809757,2147.069845648286,2708.789875202469,3840.603304599144,12385.36508474563,6371.20134153826,2572.732388755234,2967.168809573185,4094.922626636142,37898.31704753071,16983.69083922235,6754.187776768734,6412.665435445407,6258.557646050909,3531.7308918551744,1864.4893826947916,1163.006202276082,1616.7779343598438,1692.0442210259932,17920.984032810306,8629.100152550936,3405.0104887740263,2986.7318017793073,4393.274084105135,0
2153.016284286704,1620.2961591911248,1151.194982272687,2198.0502435136113,3351.953481032857,2514.9900040485586,1918.4417583666398,1177.0762756312577,2409.956227256597,3315.222723257319,10256.647870325358,4880.181217068597,2421.9449272723405,2777.088107396376,7339.128370812297,738.1637301099813,954.8673063712798,643.4716509005267,1141.080860739808,1232.4582361612484,3022.5953868561096,1487.994697535236,1241.3501221464508,2183.028606450188,3911.6155779283813,1
6682.972228651159,2501.6313760187895,1875.381800644434,2478.4392697473977,3656.581455769601,7501.598923665178,2575.282531697415,1582.207285050235,2373.9837870766983,3947.3374886736374,27592.242301652397,9069.745389706053,3916.6022920536016,3874.2461563425913,5367.278991636935,2095.689280562317,1524.4427805041912,561.1279646958519,1345.5558090725433,1451.8995819869785,10892.467714751161,3502.4130275424204,2613.2252905332007,2949.3698717467387,3775.3267557605773,0
6890.660901985575,6757.847869509457,3423.303417624512,3216.554265307536,3023.3410006000277,7031.880641651571,5582.3800821569885,3161.0659919390846,3587.2476323086444,3258.57730429796,19950.62008369206,8410.575552624588,6109.420064034377,6158.651449443676,4160.009429391872,1447.8533037425134,1922.7566937771685,959.0045941695607,2173.876303747218,1532.0207173781203,7624.683625801695,3338.395442266616,4200.271558280598,3540.493167878908,3528.9205107710973,1
7363.843495380919,3515.582056909412,2497.2439149348565,6018.574521479741,10222.860180352804,5275.86715591172,3452.3326662573127,3470.609538628007,6093.937086276454,11688.07667570502,36572.57032642663,12201.471780572427,5827.048923261144,5996.390020927945,12093.212959199085,2457.288925651695,2533.8952464845866,2510.994809228574,3727.8609365902116,9682.839558399395,13621.571333494136,4945.42454975638,2691.8712025162495,4689.043251960881,10586.596423377367,0
3113.6568322539574,2341.1507498740093,1999.4380885463063,2643.0941918120293,6018.770142629101,3240.8665619359763,2251.1040260628765,1892.0358351432544,2918.86331878739,6556.276870704005,18860.368051204034,8370.141923532157,2649.604300588255,2325.387455725606,5981.749336216502,869.8233245207207,503.66195266989587,956.8693497139298,1371.5524446759266,1766.0895018330343,6094.7944202215,3431.9201050645706,1848.177387238191,2661.2537706100725,6340.4770544875,1
7312.097713455835,3693.8357331099974,1599.5234886380629,2705.833092105547,4413.711542384212,8364.868044504401,4021.097152051631,1843.7265758684493,2849.012542730838,4296.7325231577215,17401.93352313431,6174.433841989285,2606.403786752761,3475.0692329618073,6112.848411899641,1808.550036774716,1678.0124767428035,1459.4463231393088,1423.828972172554,1618.628086464498,8310.054366820765,4270.985421496766,1962.647188044565,3346.8945434882726,3987.7483489124875,0
5535.3704538860975,3573.045245459149,1658.3000915117627,2807.376519007243,4557.1284700112155,8219.407709995554,4081.0340161152426,1742.2911476116692,3228.2026591632266,5100.581681660139,20570.279102365177,9005.630604324106,2915.8598353227794,3833.5534897345315,5501.177292311449,1853.2608314047056,1454.1679392029787,1176.6198142955443,1477.0893671810543,1640.3968675481246,6743.945876291361,3524.072025449319,1646.5155228978037,3534.306816273281,5197.828021805409,0
3348.5549790016507,2273.6437212339406,1762.8156582698368,2487.827037361627,5396.291654072667,6662.827325888226,3303.1591638169516,2107.0547187670013,2581.0868161968456,6209.836511865635,28058.550777874007,8629.938106979705,4427.900139821664,4379.0417531982885,7636.364841948569,1419.435380746212,1144.7535138930118,625.4776419019826,1036.3549003523597,2162.5713980199853,7976.48278618002,2854.207232222905,1484.296717612122,2480.745788383149,6555.923623946779,1
2774.153825064449,1414.692182746252,1164.6008387089691,1659.7540519855029,2591.3523811512882,3579.117894062257,2160.8599346243222,1537.5019090779197,1912.491345772035,2812.6455968221426,27022.2201502617,12510.870697710754,5294.969003196174,6949.909655078861,6227.800760146805,742.5576037598382,646.8839912128993,752.2670213625308,970.1369254096918,1291.0432314815735,8021.279730019641,3755.1481000815716,1827.3152352165819,2658.86699365842,2992.7418508249734,0
2250.8112645252327,1538.5676170592292,1797.6788283255232,4655.302955535719,8696.774524297554,2471.985769847167,1709.4580774219505,2120.5152898644064,4616.86791255585,10249.701517946829,6116.814693452008,3727.3877788656177,3762.8955450483027,9537.938884059831,18413.202282092156,975.088398400498,843.0381274768586,735.1785498480062,1346.6700250040612,3252.956720748477,3453.994202674869,2813.595619829026,2932.60636823672,7211.794511829101,14373.437250105084,1
6885.313777698582,3952.823787202665,2541.5983766134045,4328.39499597781,7924.850328042652,13266.830000364716,5680.037401617879,2961.0514536848405,4890.182365103653,9192.812152294504,31802.291011822734,9121.17493666453,5987.145290143579,15816.589039700168,20531.41032691187,2407.5445024986507,1110.515126417859,687.3519236777789,1743.352679197273,2722.7830121656693,9165.510365079808,3431.045258080073,3344.884859796816,9378.450342502469,14061.113268341725,0
2595.8601108706644,1832.9299332322478,1702.3583656332619,3115.173539528848,6060.210215485446,3057.6854355796618,1984.214761599585,1910.1266948760453,3305.3277822779064,6686.882549520681,15352.464428583711,5760.003320131557,3635.042901211441,5720.075056394272,12476.690885467582,884.5723888882984,1127.8711612358768,898.3514039755164,1635.309394004831,2209.769497820361,5692.944202202698,4381.395813373007,3848.9461179372997,3237.7713779740025,6359.552464619035,1
3798.9323656697425,1590.4427722950397,868.5241320729126,2102.45532533964,4407.340835744297,3087.1797130547643,2092.4101250251206,737.7681117875499,2203.0808949426655,4684.743692326671,22683.079677089187,9359.009277778943,3892.3453934717213,3794.511796512397,5360.578182040053,711.711796458333,1198.0870288272713,660.1079635423408,1210.579695059493,1513.1540228546282,7524.71169548965,3030.328759174378,1824.0976880508972,3118.2150658660175,4666.369458940505,1
4962.689806847785,2575.026820327387,2445.9347436648745,6193.289530639158,10182.08882613019,5554.357223523145,4210.330262205449,3308.786854024789,7193.031545826692,14834.887613802734,26255.55245973019,10361.5391960403,5202.558329501567,8683.318341831717,12685.133317908712,1570.3304003735675,2351.6441667707677,1385.7382890141723,3167.926949208483,6622.201088259393,8730.001381479553,3847.117702141777,2596.3304927065806,6831.504860675411,11836.584143484482,0
3571.264380222684,4883.2115197209305,3591.3926951382773,2517.5245866786495,2987.2195976211547,4684.5879617719565,4753.333088076519,3650.852072207943,2585.981374799593,3030.4681586461384,18875.924152109164,6769.140833508139,2832.5512244571173,2394.701459444245,4369.471072829322,1556.4654203954738,2315.369405198847,1008.26302445224,1783.9714452038795,1288.7784318317379,5109.2375486295505,3939.339223760351,2882.5788162564036,2397.557731767478,2808.2346401371724,0
3646.368120021106,2328.2124434083585,699.0599924041442,1990.307346295852,2427.6020712402133,3855.771677697531,2327.0777572844727,1397.707529917517,2209.788947119921,2427.6161474485584,27378.80791029307,8762.850913197746,3948.5881657261925,5832.234354480836,3811.6475038077992,1135.75577147914,600.5098650646169,577.1982842889865,721.2170806599778,1196.8480304846107,8838.262309181293,3363.831340871161,1089.3618501363676,2613.746293701556,3286.6745025634846,0
2030.6739696076054,2217.167465272018,1546.9883503562257,2198.5565185103605,2632.953757440039,5062.235076213292,2479.6042417453764,1505.597633340842,2476.8764475059456,2848.7146205354693,20078.746872309577,6391.533181356215,2862.3438361171175,3201.400372691609,4374.352138722041,1128.1251335940133,1252.2267059939873,1072.7454817538762,1272.510110810341,1442.4209494615056,4925.5400313270475,2743.977140848851,1730.7672944598337,2174.6085293233264,2985.424919251835,0
3034.063882328955,2556.0251082742975,1779.9894834136694,2604.411912782239,3346.7012261776954,2566.8415472307565,2285.5190010612523,2180.915223496461,2907.6705851811384,3287.3439034437315,4343.170033392362,3140.285675336521,1737.56333310532,2480.2029668047035,4943.677838743582,802.9513053130765,1196.0113656480708,876.8698934473132,1169.8129742901826,1296.5197085100847,2862.2966213659042,2345.0103932659363,1674.9082161318038,2197.658141056876,3432.8165018608656,0
1996.6617764104076,1734.6639378839159,1800.1059390203768,2726.8267369934624,5037.818804207151,2770.048905630294,1521.4032509446815,1833.0625939466083,2564.376705942825,6001.37976797449,20006.44304962652,7626.908378405567,2962.0910647662968,5181.6219238019,8288.894481561292,964.107938176543,1065.1078843930159,1107.1543421574193,1391.8219597038951,1550.5884080990138,6108.930734348988,2824.492693073722,2028.7442503523994,3330.959999749118,6075.250627729391,1
2689.335766615151,1608.356998494855,1077.5068873465852,2371.91180121611,2652.2013945951835,5131.187881123812,2050.0226158521564,1318.6413051626216,2464.6204096963975,3339.8623752263397,22044.248508660065,8772.124015784495,3181.394038843032,4574.246457641664,5016.593173290967,1409.21675914981,937.4521094936465,861.916934115105,1370.7939111815697,1647.3786572487152,6230.353101301328,2866.1637942156362,1392.1024822812317,2936.1961272625917,3103.223865600843,1
2908.7957178507813,2519.144504135545,2001.4268817768655,2999.75770104787,4511.186187112451,6518.785521784172,3851.8498148591902,2704.4341389354486,3514.236676946773,4666.879778013969,20256.774839476224,9924.682350037228,3509.965161564201,3443.4501773743236,4801.521119877549,1205.5987379059547,1366.8710424627748,569.3339503456568,1293.6931849234952,1566.0008724046354,4512.225145317296,2492.3370766096828,1564.779370437439,2465.3869962831373,4402.775694458693,1
8304.321455846411,5331.414440269416,2418.49114519298,2852.619476789442,3247.4715114517444,10041.663884189835,6342.825746350271,3257.8336465807374,2678.160187174474,3383.7498376563885,28973.950884252394,14562.472129393012,5249.365825124647,6047.530928603471,4617.368384975777,2055.9379570468914,1745.2185308531377,1352.233594635044,1226.9982659201453,1437.4792221723392,11579.096560806465,6415.262001160925,2548.1413456255773,3421.4831508642637,2992.992728825904,0
5003.397412836964,4447.390821531775,2030.3577092377502,3041.199552751158,4738.877036149746,5914.061629151633,5332.019852935642,2488.0427758888954,3276.9306866502593,4947.065141539121,26850.51192890889,10615.559113674606,4362.494527927632,4870.451200395023,4463.280648236641,1629.4379946896017,1834.5288163044931,1019.5703617037203,1666.3744830761416,1787.2610959561414,8472.722053718595,4942.652389039657,2584.6322034397363,3226.5301580425203,4421.242216432073,1
4018.5821364977837,3704.273939978463,1850.271231497864,2481.979504556789,4570.555516514319,3245.0500846311033,3619.9956636191782,1934.149915321385,2655.574962211546,4849.682545828432,22569.328223778473,9271.282994492074,3776.3308395997733,3292.1735854997437,5214.94953835924,1425.7946390504683,1671.9469432107926,1151.7489448166152,1489.9356217299346,1682.7753332406533,7742.822085759125,3828.325390885127,1931.1180885551812,2858.2810277746726,4631.969359575131,1
2469.799511742141,1506.8036279226983,918.5239053511104,2293.475312229026,2428.1374037979667,3828.00021552967,1481.1828409139011,937.1956146450999,2474.1153414447176,2594.574020055636,24368.473988620244,7943.8140304557155,2433.155038187644,3345.446276539246,3759.461281258581,952.8626596142955,607.2540307283152,1114.4840769077316,1384.3192451886382,1270.795230547585,7531.311311263629,2911.0525584445613,1125.6485264755274,2537.555944205661,2912.194938414028,0
3469.9209508481117,4459.081632926435,1410.7024810265648,2225.1857188532176,4539.933336391021,4188.342679310823,4201.655571284876,1707.8994323436932,3098.6906512340634,5230.6431780571975,20530.156830655647,8066.185016361041,3401.2138052185574,3633.631689327319,6326.366005532919,1225.741901990001,990.7290275781106,1132.1061238614807,1501.580677398307,1783.2173200992797,6859.722456766018,3967.4234787144974,2118.55682515507,2952.8460191067447,5969.336687504267,1
